"","zipcode","year","state","county","city","appreciation","price","rent","revenue"
"304","85027","2022","AZ","Maricopa County","Phoenix",12,321656.608,16075.2,0.169976277807419
"305","32738","2022","FL","Volusia County","Deltona",9.4,243664.432,18504,0.169940504931799
"306","08054","2022","NJ","Burlington County","Mt Laurel Township",9.1,293173.9564,23140.8,0.169931977056063
"307","33803","2022","FL","Polk County","Lakeland",10,243488.74,17004,0.169834851500731
"308","33426","2022","FL","Palm Beach County","Boynton Beach",9.4,272061.1165,20625,0.169810171866291
"309","38016","2022","TN","Shelby County","Memphis",9.6,267973.9728,19771.2,0.169780299606768
"310","89148","2022","NV","Clark County","Las Vegas",12,408690.688,20337.6,0.169762817204193
"311","76137","2022","TX","Tarrant County","Fort Worth",9.9,277953.3652,19636.8,0.16964782247148
"312","23224","2022","VA","Richmond City","Richmond",8.8,179392.9216,14644.8,0.169635328024002
"313","33897","2022","FL","Polk County","Davenport",10,281288.04,19586.4,0.169631115492859
"314","21230","2022","MD","Baltimore City","Baltimore",8.5,261541.42,22096.8,0.169486809010978
"315","78745","2022","TX","Travis County","Austin",13.8,508642.756,16010.4,0.169476708969389
"316","33781","2022","FL","Pinellas County","Pinellas Park",9.4,244547.5088,18408,0.169273717120769
"317","89128","2022","NV","Clark County","Las Vegas",12,334551.616,16473.6,0.169240832242759
"318","33441","2022","FL","Broward County","Deerfield Beach",9.1,324492.857,25353.6,0.169132998779693
"319","76135","2022","TX","Tarrant County","Fort Worth",9.5,244701.402,18132,0.169098472063515
"320","33782","2022","FL","Pinellas County","Pinellas Park",9.5,242738.067,17971.2,0.169035359274736
"321","75002","2022","TX","Collin County","Allen",11.1,389888.5628,22622.4,0.16902273305361
"322","89139","2022","NV","Clark County","Las Vegas",12,393974.112,19267.2,0.168904736156877
"323","76247","2022","TX","Denton County","Justin",9.8,315487.0224,22358.4,0.168869476119535
"324","33179","2022","FL","Miami-Dade County","Ives Estates",8,220235.544,19560,0.16881400179437
"325","92586","2022","CA","Riverside County","Menifee",11.3,362532.20325,20220,0.168774355543406
"326","94531","2022","CA","Contra Costa County","Antioch",12.3,748324.526,34224,0.168734168547083
"327","06605","2022","CT","Fairfield County","Bridgeport",11,301891.362,17721.6,0.16870191145118
"328","85281","2022","AZ","Maricopa County","Tempe",11.6,371443.4136,19543.2,0.168614205244855
"329","48071","2022","MI","Oakland County","Madison Heights",8.5,185998.078,15542.4,0.16856215379817
"330","32904","2022","FL","Brevard County","West Melbourne",10,323033.48,22147.2,0.168560076187769
"331","89149","2022","NV","Clark County","Las Vegas",12,415347.744,20133.6,0.168474080552608
"332","34758","2022","FL","Polk County","Poinciana",8.9,259861.3182,20640,0.168426981064241
"333","76001","2022","TX","Tarrant County","Arlington",9.5,299342.559,21972,0.168400855773402
"334","85383","2022","AZ","Maricopa County","Peoria",12.5,561075.3,24345.6,0.168390967308666
"335","33321","2022","FL","Broward County","Tamarac",8.7,250424.3644,20380.8,0.168385052324406
"336","85340","2022","AZ","Maricopa County","Litchfield Park",11.9,471297.7344,23272.8,0.168380250107988
"337","28227","2022","NC","Mecklenburg County","Mint Hill",10.3,297016.0606,19406.4,0.168337880924006
"338","92551","2022","CA","Riverside County","Moreno Valley",11.3,444672.15975,24606,0.168335148514433
"339","89142","2022","NV","Clark County","Las Vegas",11.6,294104.1672,15386.4,0.168316157729029
"340","33813","2022","FL","Polk County","Lakeland Highlands",10.1,310285.74675,20883,0.168302479146184
"341","76244","2022","TX","Tarrant County","Fort Worth",10,335766.64,22920,0.168261695086802
"342","75032","2022","TX","Rockwall County","Rockwall",11.6,428795.5464,22394.4,0.168226288701025
"343","32221","2022","FL","Duval County","Jacksonville",8.9,253841.3262,20076,0.168088776837631
"344","06810","2022","CT","Fairfield County","Danbury",10.5,355039.53875,22374,0.168018333334853
"345","89138","2022","NV","Clark County","Las Vegas",12,623922.04,29847,0.167837707416138
"346","75088","2022","TX","Dallas County","Rowlett",10,308205.48,20904,0.167824880985244
"347","89183","2022","NV","Clark County","Las Vegas",11.7,359543.0876,18254.4,0.167771105410065
"348","32259","2022","FL","Saint Johns County","Fruit Cove",11.5,440885.049,23227.2,0.167683120130027
"349","30127","2022","GA","Cobb County","Powder Springs",9.7,289726.0372,20443.2,0.167560451513331
"350","21215","2022","MD","Baltimore City","Baltimore",8.7,174353.2782,14044.8,0.167553690443889
"351","28173","2022","NC","Union County","Waxhaw",11.6,531363.5352,27367.2,0.167503722380384
"352","06040","2022","CT","Hartford County","Manchester",9,217215.854,16831.2,0.167486056795836
"353","85234","2022","AZ","Maricopa County","Gilbert",12.3,468742.6706,20846.4,0.16747301538244
"354","78759","2022","TX","Travis County","Austin",14.5,720856.734,16190.4,0.167459941395234
"355","78247","2022","TX","Bexar County","San Antonio",9.9,258834.7216,17719.2,0.167457585174307
"356","85051","2022","AZ","Maricopa County","Phoenix",10.8,282215.5776,16766.4,0.167409902680014
"357","85249","2022","AZ","Maricopa County","Chandler",12.3,583887.005,25876.8,0.16731816392283
"358","76017","2022","TX","Tarrant County","Arlington",9.5,276631.821,19996.8,0.16728669474001
"359","28262","2022","NC","Mecklenburg County","Charlotte",10.6,278128.2532,17044.8,0.167283957325052
"360","60441","2022","IL","Will County","Lockport",8.6,264473.3628,21484.8,0.167236158426462
"361","41042","2022","KY","Boone County","Florence",9.4,223076.0084,16334.4,0.167223472650231
"362","15212","2022","PA","Allegheny County","Pittsburgh",8.6,174424.4148,14167.2,0.16722257435259
"363","85206","2022","AZ","Maricopa County","Mesa",11.4,343789.312,18276,0.167160465907678
"364","75041","2022","TX","Dallas County","Garland",8.6,223975.1196,18172.8,0.167137583640786
"365","92592","2022","CA","Riverside County","Temecula",11.9,652325.9736,31231.2,0.166876677096949
"366","89115","2022","NV","Clark County","Las Vegas",11.4,258590.8148,13672.8,0.166874267829563
"367","77084","2022","TX","Harris County","Houston",9.7,231677.4046,16166.4,0.166779787234374
"368","85050","2022","AZ","Maricopa County","Phoenix",11.6,505427.9184,25617.6,0.166684972213438
"369","21239","2022","MD","Baltimore City","Baltimore",8.5,189247.436,15456,0.166670855503691
"370","33761","2022","FL","Pinellas County","Clearwater",10.4,289458.4224,18124.8,0.166616246747015
"371","89166","2022","NV","Clark County","Las Vegas",12.1,403075.2796,18369.6,0.166573620933116
"372","95376","2022","CA","San Joaquin County","Tracy",12.3,576766.9604,25082.4,0.166487927919111
"373","33009","2022","FL","Broward County","Hallandale",7.9,246442.0894,21554.4,0.166462332641625
"374","85304","2022","AZ","Maricopa County","Glendale",11.6,344188.0152,17364,0.166449170898383
"375","33351","2022","FL","Broward County","Sunrise",8.8,293499.968,23008.8,0.166394557099236
"376","32703","2022","FL","Orange County","Apopka",9.2,282255.1368,20978.4,0.166324245212461
"377","34741","2022","FL","Osceola County","Kissimmee",8.4,221979.5688,18268.8,0.166299466111946
"378","34714","2022","FL","Osceola County","Citrus Ridge",9.7,299278.4938,20738.4,0.166294655077551
"379","85042","2022","AZ","Maricopa County","Phoenix",11.1,329726.5796,18187.2,0.166158428604886
"380","27616","2022","NC","Wake County","Raleigh",10.9,299875.818,17112,0.166063620915242
"381","33602","2022","FL","Hillsborough County","Tampa",10.7,447099.8094,26397.6,0.166041850264766
"382","35205","2022","AL","Jefferson County","Birmingham",7.3,197914.4208,18384,0.165888633004554
"383","10001","2022","NY","New York County","New York",12.8,1042792.008,39487.2,0.165866803444086
"384","85015","2022","AZ","Maricopa County","Phoenix",11.9,306772.9548,14349.6,0.165775961751111
"385","85286","2022","AZ","Maricopa County","Chandler",12.3,535777.4604,22876.8,0.165698324753939
"386","85308","2022","AZ","Maricopa County","Glendale",11.9,415897.1634,19420.8,0.165696158832229
"387","85224","2022","AZ","Maricopa County","Chandler",11.7,387925.6108,18888,0.165689747400405
"388","33181","2022","FL","Miami-Dade County","North Miami",7.3,259703.9842,24069.6,0.165680903891963
"389","27527","2022","NC","Johnston County","Clayton",10.2,326424.7424,20784,0.165671644027925
"390","08012","2022","NJ","Camden County","Blackwood",8.9,258751.1916,19836,0.165660516526873
"391","32712","2022","FL","Orange County","Apopka",9.8,345052.8684,23306.4,0.16554443198247
"392","46208","2022","IN","Marion County","Indianapolis",6.9,147125.1872,14196,0.165489257007382
"393","60637","2022","IL","Cook County","Chicago",8.2,208441.6736,17402.4,0.165488103407744
"394","28212","2022","NC","Mecklenburg County","Charlotte",10.4,255209.472,15684,0.165455399272955
"395","92532","2022","CA","Riverside County","Lake Elsinore",11.9,543873.3888,25264.8,0.165453458691451
"396","30093","2022","GA","Gwinnett County","Norcross",10.3,248655.0256,15492,0.165303184754131
"397","92883","2022","CA","Riverside County","Corona",11.5,652170.19,32790,0.165278287021981
"398","85706","2022","AZ","Pima County","Tucson",11.8,210493.4624,9948,0.16526037515168
"399","92563","2022","CA","Riverside County","Murrieta",11.8,594497.8416,28077.6,0.165229103346168
"400","33772","2022","FL","Pinellas County","Seminole",10.4,305200.524,18681,0.165208938160277
"401","45219","2022","OH","Hamilton County","Cincinnati",9.1,216548.226,16068,0.165200561679965
"402","30096","2022","GA","Gwinnett County","Duluth",10.5,316607.694,19058.4,0.165195631253358
"403","15203","2022","PA","Allegheny County","Pittsburgh",8.5,234694.397,18816,0.165172344293332
"404","77346","2022","TX","Harris County","Atascocita",9.4,269327.2652,19118.4,0.16498575773902
"405","28115","2022","NC","Iredell County","Mooresville",10,301311.34,19552.8,0.16489234689939
"406","85301","2022","AZ","Maricopa County","Glendale",10.6,242212.2304,14256,0.164857473780151
"407","19104","2022","PA","Philadelphia County","Philadelphia",6.3,228216.1078,23215.2,0.164724633829725
"408","30114","2022","GA","Cherokee County","Canton",11,364486.704,19932,0.164685122341253
"409","85008","2022","AZ","Maricopa County","Phoenix",11.6,327178.6128,15907.2,0.164619314886954
"410","78254","2022","TX","Bexar County","San Antonio",9.8,281718.6912,18760.8,0.16459409043854
"411","28025","2022","NC","Cabarrus County","Concord",9.4,268285.7772,18936,0.164581453096873
"412","21218","2022","MD","Baltimore City","Baltimore",9.2,200791.5,14572.8,0.164576777403426
"413","46203","2022","IN","Marion County","Indianapolis",6.7,138561.687,13516.8,0.16455077534528
"414","95660","2022","CA","Sacramento County","Sacramento",10.4,369396.192,22365,0.164544749741221
"415","32222","2022","FL","Duval County","Jacksonville",8.9,271372.7016,20496,0.164527125164604
"416","29445","2022","SC","Berkeley County","Goose Creek",8.2,245583.9204,20260.8,0.16450051537169
"417","28104","2022","NC","Union County","Stallings",11.5,464395.54875,22974,0.164470758412389
"418","92530","2022","CA","Riverside County","Lake Elsinore",11.7,479893.5824,22744.8,0.164395507742051
"419","78245","2022","TX","Bexar County","San Antonio",9.7,231624.968,15609.6,0.164391698463181
"420","98271","2022","WA","Snohomish County","Marysville",11.9,512717.5194,23268,0.164381714335077
"421","98042","2022","WA","King County","Kent",11.9,611056.806,27722.4,0.164367958801526
"422","29169","2022","SC","Lexington County","West Columbia",8.8,178545.8048,13632,0.164350155722057
"423","78751","2022","TX","Travis County","Austin",13.7,711106.6332,19420.8,0.164310671977008
"424","33702","2022","FL","Pinellas County","Saint Petersburg",9.4,271174.8124,19036.8,0.164201210176997
"425","32065","2022","FL","Clay County","Orange Park",9.6,283249.3632,19308,0.164166084406576
"426","85306","2022","AZ","Maricopa County","Glendale",11.7,348024.5836,16384.8,0.164079432810504
"427","89044","2022","NV","Clark County","Henderson",11.9,477329.3682,21499.2,0.164040597608886
"428","27529","2022","NC","Wake County","Garner",10.5,304070.585,17942.4,0.164007351862068
"429","32097","2022","FL","Nassau County","Yulee",9.3,289477.5524,20548.8,0.163985815064533
"430","85086","2022","AZ","Maricopa County","Anthem",12.5,525214.575,20464.8,0.163964646021105
"431","06484","2022","CT","Fairfield County","Shelton",10.9,437846.0644,24055.2,0.163939856620531
"432","33314","2022","FL","Broward County","Davie",9,308917.336,22828.8,0.163899381289498
"433","78154","2022","TX","Guadalupe County","Schertz",9.6,279407.0064,18933.6,0.163763511888798
"434","30188","2022","GA","Cherokee County","Woodstock",10.6,359419.2532,20692.8,0.163572875731522
"435","85382","2022","AZ","Maricopa County","Peoria",11.7,399366.8184,18597.6,0.163567714550018
"436","85033","2022","AZ","Maricopa County","Phoenix",10.9,263016.4286,14347.2,0.163548683807959
"437","32210","2022","FL","Duval County","Jacksonville",8.4,190602.1048,15160.8,0.163541618996854
"438","33407","2022","FL","Palm Beach County","West Palm Beach",9.5,252791.043,17304,0.163451792415762
"439","85715","2022","AZ","Pima County","Tucson",11,331912.2,17719.2,0.16338520247222
"440","32725","2022","FL","Volusia County","Deltona",9.2,242634.9744,17316,0.163366463317252
"441","87144","2022","NM","Sandoval County","Rio Rancho",9.2,273316.8984,19504.8,0.163363315309742
"442","55412","2022","MN","Hennepin County","Minneapolis",8.4,236337.1488,18746.4,0.163320581191678
"443","32176","2022","FL","Volusia County","Ormond Beach",10.1,322480.2576,20078.4,0.163262416153565
"444","33616","2022","FL","Hillsborough County","Tampa",10.7,340415.5626,19132.8,0.163204245933614
"445","80247","2022","CO","Denver County","Denver",9.2,285513.228,20325.6,0.163189696331688
"446","28056","2022","NC","Gaston County","Gastonia",10.1,280639.1748,17445.6,0.163163808785544
"447","78250","2022","TX","Bexar County","San Antonio",9.9,225410.8346,14460,0.163149534008247
"448","27526","2022","NC","Wake County","Fuquay Varina",10.3,347576.257,20904,0.163142197802654
"449","89146","2022","NV","Clark County","Las Vegas",11.8,358227.5476,16154.4,0.163095359383244
"450","85023","2022","AZ","Maricopa County","Phoenix",11.8,366869.0168,16543.2,0.163092933015433
"451","32216","2022","FL","Duval County","Jacksonville",9.1,226780.2786,16346.4,0.163080341822104
"452","92504","2022","CA","Riverside County","Riverside",11.3,515928.4788,25804.8,0.163016234924692
"453","29229","2022","SC","Richland County","Columbia",8.5,207059.447,16142.4,0.162960219801031
"454","85225","2022","AZ","Maricopa County","Chandler",11.5,379290.888,18172.8,0.162912566779089
"455","32226","2022","FL","Duval County","Jacksonville",9.2,315721.6608,22360.8,0.162824408890225
"456","94513","2022","CA","Contra Costa County","Brentwood",12.2,859976.6472,35080.8,0.162792735609996
"457","78228","2022","TX","Bexar County","San Antonio",9.7,173617.802,11412,0.162730586774736
"458","27703","2022","NC","Durham County","Durham",10.4,306314.9568,17980.8,0.162700365753737
"459","76210","2022","TX","Denton County","Denton",10.3,339105.6582,20220,0.162627433252896
"460","85053","2022","AZ","Maricopa County","Phoenix",11.4,318949.1172,15496.8,0.162587060331265
"461","85032","2022","AZ","Maricopa County","Phoenix",11.9,392137.2126,17061.6,0.162509260156352
"462","06851","2022","CT","Fairfield County","Norwalk",10,404142.86,25252.8,0.16248483518922
"463","77065","2022","TX","Harris County","Houston",9.8,252397.4796,16257.6,0.162412687582162
"464","89135","2022","NV","Clark County","Las Vegas",11.9,555062.046,24064.8,0.162355153128232
"465","75165","2022","TX","Ellis County","Waxahachie",9.9,278492.7544,17632.8,0.162315112229721
"466","95833","2022","CA","Sacramento County","Sacramento",10.6,423945.284,23863.2,0.16228839593366
"467","78229","2022","TX","Bexar County","San Antonio",9.2,191650.1496,13454.4,0.162202919371997
"468","06854","2022","CT","Fairfield County","Norwalk",9.2,325684.8504,22862.4,0.162197922844495
"469","92057","2022","CA","San Diego County","Oceanside",11.6,683677.6704,31584,0.16219720866636
"470","85020","2022","AZ","Maricopa County","Phoenix",11.9,376987.9668,16281.6,0.162188646412785
"471","37138","2022","TN","Davidson County","Nashville",9.7,320266.5172,20875.2,0.162180713183838
"472","75040","2022","TX","Dallas County","Garland",9,249836.502,18004.8,0.162066330803815
"473","29418","2022","SC","Charleston County","North Charleston",9.7,233749.6376,15204,0.162043951109852
"474","89012","2022","NV","Clark County","Henderson",11.8,442913.588,19483.2,0.161988715920813
"475","89113","2022","NV","Clark County","Las Vegas",11.8,395837.2912,17412,0.161987770700468
"476","89117","2022","NV","Clark County","Las Vegas",12.2,414097.9425,16548,0.161961560543132
"477","14228","2022","NY","Erie County","Town Of Amherst",11.1,275056.936,14016,0.161956722647416
"478","92503","2022","CA","Riverside County","Riverside",11.5,539209.317,25303.2,0.16192648884626
"479","33428","2022","FL","Palm Beach County","Boca Raton",9.5,382647.969,25586.4,0.161866681840405
"480","77375","2022","TX","Harris County","Tomball",9.5,277112.526,18523.2,0.161843604175439
"481","33324","2022","FL","Broward County","Plantation",8.7,293151.0734,21931.2,0.161811938246173
"482","89074","2022","NV","Clark County","Henderson",11.8,401745.1945,17565,0.161721742638044
"483","95758","2022","CA","Sacramento County","Elk Grove",11.4,539252.4204,25713.6,0.161683791536673
"484","43204","2022","OH","Franklin County","Columbus",7.8,167599.6784,14006.4,0.161570566087673
"485","98087","2022","WA","Snohomish County","Lynnwood",12.9,651778.2482,21151.2,0.161451527890679
"486","76028","2022","TX","Johnson County","Burleson",9.1,288706.0932,20325.6,0.16140239357165
"487","85006","2022","AZ","Maricopa County","Phoenix",12.2,408940.2768,16104,0.161379833471077
"488","93035","2022","CA","Ventura County","Oxnard",11.7,791509.3276,35100,0.161345655541963
"489","85201","2022","AZ","Maricopa County","Mesa",10.8,302338.1872,16106.4,0.161272794115635
"490","32218","2022","FL","Duval County","Jacksonville",9.6,252173.8176,16456.8,0.161259748837621
"491","92040","2022","CA","San Diego County","Lakeside",11.3,704295.7152,33873.6,0.161095706489398
"492","29486","2022","SC","Dorchester County","Summerville",8.6,274746.2712,20582.4,0.160914210519047
"493","33020","2022","FL","Broward County","Hollywood",9.1,303642.1014,21225.6,0.160903349707222
"494","75069","2022","TX","Collin County","McKinney",10.7,374440.3146,20174.4,0.160878813827917
"495","85024","2022","AZ","Maricopa County","Phoenix",11.5,415635.428,19039.2,0.160807452198228
"496","92069","2022","CA","San Diego County","San Marcos",11.7,752296.8192,32930.4,0.160773147991
"497","33458","2022","FL","Palm Beach County","Jupiter",9.6,458676,29644.8,0.160631242968893
"498","48326","2022","MI","Oakland County","Auburn Hills",8.5,227922.478,17220,0.160552004133616
"499","92562","2022","CA","Riverside County","Murrieta",11.7,595570.1024,25910.4,0.16050520601284
"500","32207","2022","FL","Duval County","Jacksonville",8.6,231931.3728,17280,0.160504797653662
"501","85331","2022","AZ","Maricopa County","Phoenix",12.2,689879.652,26500.8,0.160413656531502
"502","92507","2022","CA","Riverside County","Riverside",11.3,513918.6234,24352.8,0.160386490567098
"503","79936","2022","TX","El Paso County","El Paso",8.7,166142.2976,12192,0.160382878268321
"504","89014","2022","NV","Clark County","Henderson",11.6,365397.372,16216.8,0.160381271576305
"505","48083","2022","MI","Oakland County","Troy",9,301728.786,21211.2,0.160298894186384
"506","83705","2022","ID","Ada County","Boise",12.2,429899.91,16440,0.160241459506237
"507","48220","2022","MI","Oakland County","Ferndale",8.6,222604.3704,16512,0.160176441236663
"508","85248","2022","AZ","Maricopa County","Chandler",11.8,497502.174,20980.8,0.16017227802506
"509","33558","2022","FL","Hillsborough County","Lutz",11.8,445213.0345,18771,0.160161838368189
"510","33759","2022","FL","Pinellas County","Clearwater",10,289601.18,17407.2,0.160107489893515
"511","32073","2022","FL","Clay County","Orange Park",9.3,255863.649,17136,0.159973171323762
"512","63112","2022","MO","Saint Louis City","Saint Louis",7.2,164234.2592,14443.2,0.159942674508681
"513","06460","2022","CT","New Haven County","Milford",9.9,384786.9354,23424,0.159875247689088
"514","29483","2022","SC","Dorchester County","Summerville",9.1,286958.9658,19749.6,0.159823777451738
"515","49504","2022","MI","Kent County","Grand Rapids",9.3,225366.1072,15012,0.159611613372181
"516","93003","2022","CA","Ventura County","Ventura",12.1,775477.9814,29920.8,0.159583687374312
"517","28273","2022","NC","Mecklenburg County","Charlotte",9.9,300563.5318,18194.4,0.159534290008632
"518","29201","2022","SC","Richland County","Columbia",7.8,194418.378,15844.8,0.159498468215798
"519","34743","2022","FL","Osceola County","Kissimmee",8.3,266821.0926,20404.8,0.159473714282362
"520","89102","2022","NV","Clark County","Las Vegas",11.6,316958.2848,13759.2,0.159410128902868
"521","21202","2022","MD","Baltimore City","Baltimore",7.7,232685.4192,19168.8,0.159380752803096
"522","85233","2022","AZ","Maricopa County","Gilbert",11.7,447446.9664,18957.6,0.159368373066704
"523","27603","2022","NC","Wake County","Raleigh",10.5,330577.767,17961.6,0.159333962513577
"524","32824","2022","FL","Orange County","Orlando",9.1,323853.7492,22118.4,0.15929749556594
"525","48186","2022","MI","Wayne County","Westland",9.2,169986.6168,11436,0.159275884509515
"526","32839","2022","FL","Orange County","Orlando",8.9,230158.6254,16149.6,0.15916725952344
"527","85712","2022","AZ","Pima County","Tucson",11.7,246518.1022,10380,0.159106441301332
"528","92010","2022","CA","San Diego County","Carlsbad",12.3,990992.6976,35745.6,0.159070497882143
"529","85282","2022","AZ","Maricopa County","Tempe",11.5,397733.657,17515.2,0.159037510257775
"530","30040","2022","GA","Forsyth County","Cumming",10.7,438424.029,22814.4,0.159037293786194
"531","30126","2022","GA","Cobb County","Mableton",8.9,310038.9534,21712.8,0.159032490310942
"532","30120","2022","GA","Bartow County","Cartersville",8.6,236023.638,17227.2,0.158989299487028
"533","34202","2022","FL","Manatee County","Bradenton",11.3,532757.7066,24489.6,0.158967612850295
"534","85395","2022","AZ","Maricopa County","Goodyear",12,486547.712,18955.2,0.158958563636201
"535","92139","2022","CA","San Diego County","San Diego",11.1,638876.7726,30583.2,0.158870264363403
"536","85202","2022","AZ","Maricopa County","Mesa",11.5,340044.226,14899.2,0.158815477107969
"537","33496","2022","FL","Palm Beach County","Boca Raton",9.6,457942.776,28747.2,0.158774655495384
"538","08053","2022","NJ","Burlington County","Evesham Township",9.4,356103.564,23061.6,0.158760935669827
"539","33312","2022","FL","Broward County","Fort Lauderdale",9.1,366973.3422,24852,0.158721540346807
"540","10601","2022","NY","Westchester County","White Plains",10.6,578885.93,30518.4,0.158719194608858
"541","98058","2022","WA","King County","Renton",11.5,638054.959,27825.6,0.158610036420076
"542","45324","2022","OH","Greene County","Fairborn",5.7,144760.1666,14707.2,0.158597009352986
"543","23704","2022","VA","Portsmouth City","Portsmouth",7.9,186885.1738,14868,0.158556872798863
"544","33413","2022","FL","Palm Beach County","Greenacres",9.4,362728.6092,23414.4,0.158550739605681
"545","33317","2022","FL","Broward County","Plantation",9.3,417384.4565,27357,0.158543887832824
"546","60107","2022","IL","Cook County","Streamwood",8,252463.176,19828.8,0.158541355274719
"547","32826","2022","FL","Orange County","Orlando",9.3,297431.7506,19492.8,0.158537051645219
"548","32825","2022","FL","Orange County","Orlando",9.2,314190.4584,20880,0.158456505733275
"549","77386","2022","TX","Harris County","Spring",9,302902.28,20719.2,0.158402258312483
"550","37064","2022","TN","Williamson County","Franklin",12.2,620271.894,22579.2,0.158402100785821
"551","48390","2022","MI","Oakland County","Commerce",8.7,276568.0188,19744.8,0.158392202488453
"552","89052","2022","NV","Clark County","Henderson",12.1,527734.7394,19723.2,0.158373321344022
"553","33035","2022","FL","Miami-Dade County","Homestead",8.1,243740.637,18854.4,0.158354355974708
"554","77429","2022","TX","Harris County","Cypress",9.7,315618.3088,19341.6,0.158281615992234
"555","89121","2022","NV","Clark County","Las Vegas",11.4,293145.9808,12969.6,0.158242803413527
"556","85044","2022","AZ","Maricopa County","Phoenix",11.4,420669.794,18595.2,0.158203791822524
"557","33309","2022","FL","Broward County","Oakland Park",9.1,295518.2972,19852.8,0.15817959662093
"558","90740","2022","CA","Orange County","Seal Beach",13.1,1086851.038,29528,0.158168396558131
"559","77450","2022","TX","Fort Bend County","Cinco Ranch",9.9,319327.4182,18885.6,0.158141805318363
"560","75052","2022","TX","Dallas County","Grand Prairie",9.3,282344.6344,18384,0.158111915581704
"561","92508","2022","CA","Riverside County","Riverside",11.7,663712.464,27280.8,0.158103341401164
"562","34744","2022","FL","Osceola County","Kissimmee",8.9,295523.6724,20404.8,0.158046245379563
"563","78704","2022","TX","Travis County","Austin",13.4,893202.5844,21458.4,0.158024113202062
"564","85251","2022","AZ","Maricopa County","Scottsdale",11.7,503625.3644,20623.2,0.157949486379761
"565","95747","2022","CA","Placer County","Roseville",11.2,636839.2864,29258.4,0.157943145507551
"566","80922","2022","CO","El Paso County","Colorado Springs",10.5,420270.175,22248,0.157937375344325
"567","19131","2022","PA","Philadelphia County","Philadelphia",5.6,173113.248,17644.8,0.157926341304624
"568","75070","2022","TX","Collin County","McKinney",11.4,420739.5304,18460.8,0.157877027629063
"569","48185","2022","MI","Wayne County","Westland",8.7,195385.4238,13809.6,0.157678762680556
"570","91360","2022","CA","Ventura County","Thousand Oaks",11.6,892354.9392,37096.8,0.157571798810524
"571","18042","2022","PA","Northampton County","Easton",7.6,188896.3192,15384,0.157441502222771
"572","37214","2022","TN","Davidson County","Nashville",10.5,320225.685,16778.4,0.157395547221642
"573","60133","2022","IL","DuPage County","Hanover Park",7.7,256044.4722,20568,0.157329795145642
"574","85716","2022","AZ","Pima County","Tucson",11.2,280877.4112,12724.8,0.157303749937154
"575","32837","2022","FL","Orange County","Orlando",9.4,331008.7356,20952,0.157297423139065
"576","30542","2022","GA","Hall County","Flowery Branch",9.3,318849.96,20500.8,0.157296072045924
"577","85226","2022","AZ","Maricopa County","Chandler",11.6,434038.2912,17894.4,0.157227698944549
"578","75035","2022","TX","Collin County","Frisco",11.5,505622.618,21348,0.157221212501218
"579","85016","2022","AZ","Maricopa County","Phoenix",11.7,474989.729,19075.2,0.157159184157854
"580","95835","2022","CA","Sacramento County","Sacramento",10.6,543921.2884,27813.6,0.157135339971371
"581","33029","2022","FL","Broward County","Pembroke Pines",9.3,530259.9874,34008,0.15713457701523
"582","75071","2022","TX","Collin County","McKinney",11.2,429266.472,19324.8,0.157018190938518
"583","29420","2022","SC","Charleston County","North Charleston",9.1,257640.0864,16982.4,0.156915208449488
"584","27103","2022","NC","Forsyth County","Winston-Salem",7.8,215860.2292,17032.8,0.156906615003261
"585","95678","2022","CA","Placer County","Roseville",10.8,509854.6208,24931.2,0.156898644795807
"586","34761","2022","FL","Orange County","Ocoee",9.1,329380.3188,21705.6,0.156898290702608
"587","80015","2022","CO","Arapahoe County","Aurora",10.5,526214.26,27264,0.1568115947675
"588","32937","2022","FL","Brevard County","Satellite Beach",10.3,420460.0704,22603.2,0.156758255756597
"589","78253","2022","TX","Bexar County","San Antonio",9.8,317903.0616,18676.8,0.15674998468401
"590","95765","2022","CA","Placer County","Rocklin",11,662457.324,30957.6,0.156731463112332
"591","78238","2022","TX","Bexar County","San Antonio",9.4,203540.2316,12758.4,0.156682448082662
"592","95624","2022","CA","Sacramento County","Elk Grove",11.3,589201.4982,25708.8,0.156633290272581
"593","79912","2022","TX","El Paso County","El Paso",8.7,238821.509,16605.6,0.156531425664009
"594","78130","2022","TX","Comal County","New Braunfels",10.2,296213.192,16147.2,0.156512089387295
"595","34711","2022","FL","Lake County","Clermont",9.7,337265.4098,20066.4,0.156497355545294
"596","30041","2022","GA","Forsyth County","Cumming",10.4,477771.0144,25065.6,0.156463626391145
"597","78703","2022","TX","Travis County","Austin",13.7,1419008.0634,27597.6,0.156448515277549
"598","85085","2022","AZ","Maricopa County","Phoenix",12.2,550042.3236,18943.2,0.156439531627344
"599","33033","2022","FL","Miami-Dade County","Homestead",8.7,317553.1364,22036.8,0.156395630129257
"600","27713","2022","NC","Durham County","Durham",10.6,347041.1224,17484,0.156380196672623
"601","32822","2022","FL","Orange County","Orlando",8.8,239614.592,16382.4,0.156369792771218
"602","32818","2022","FL","Orange County","Pine Hills",8.8,274693.6704,18763.2,0.156305905893928
"603","49505","2022","MI","Kent County","Grand Rapids",9.1,233942.2572,15252,0.15619557510707
"604","93012","2022","CA","Ventura County","Camarillo",11.1,770859.1286,34838.4,0.156194249775925
"605","98272","2022","WA","Snohomish County","Monroe",12.2,615519.102,21021.6,0.156152636257258
